OCC_HOUR,LOCATION_TYPE,PREMISES_TYPE,MCI_CATEGORY,LONG_WGS84,LAT_WGS84
12,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Assault,-79.5648618987354,43.6838410627134
23,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.265049081818,43.7515155620067
4,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Break and Enter,-79.4219372434742,43.7440725824883
15,Ttc Bus Stop / Shelter / Loop,Outside,Assault,-79.1992385374754,43.7475007453251
18,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.5797901259925,43.7472797995347
18,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Assault,-79.4681494087628,43.685957226079
10,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Auto Theft,-79.3079037371798,43.7787271534664
20,"Religious Facilities (Synagogue, Church, Convent, Mosque)",Other,Assault,-79.3994851352796,43.6539183370988
19,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Assault,-79.580018398978,43.6659946787965
22,Go Train,Transit,Assault,-79.3805774952918,43.6464145918027
18,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Robbery,-79.2274180396721,43.7289363556594
9,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Assault,-79.3522355274491,43.658326144718
22,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Break and Enter,-79.3987993618304,43.7957137536333
21,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Break and Enter,-79.5085020181981,43.7353227666648
14,"Apartment (Rooming House, Condo)",Apartment,Auto Theft,-79.3371090333169,43.7743946913281
23,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Auto Theft,-79.5233052473037,43.729656549259
9,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.3465278171748,43.7695650440073
1,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,Break and Enter,-79.5246999842426,43.6271819209525
17,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.2189101788808,43.7431758890719
1,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,Robbery,-79.6009975886255,43.7346265509027
0,Ttc Subway Station,Transit,Assault,-79.5109794189504,43.77774102934
20,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.5495337423529,43.7276430493176
11,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Auto Theft,-79.383673066618,43.7698972844801
9,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Auto Theft,-79.4159980347347,43.7816314770614
20,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Auto Theft,-79.4196275038242,43.796316397278
16,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Robbery,0,0
20,Schools During Un-Supervised Activity,Educational,Assault,-79.3968256415928,43.7070529901602
10,Schools During Supervised Activity,Educational,Assault,-79.4543450574075,43.712348511879
4,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,Break and Enter,-79.3014295722524,43.7638633349986
11,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Assault,-79.2585198629857,43.7528523886875
11,"Apartment (Rooming House, Condo)",Apartment,Break and Enter,-79.4122093872759,43.7665581961815
10,Schools During Supervised Activity,Educational,Assault,-79.4333123857965,43.7897302889404
13,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.3903757247403,43.6544971853306
0,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Auto Theft,-79.3193093515761,43.7958453444129
5,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Break and Enter,-79.4846589089517,43.7091439886329
5,Bar / Restaurant,Commercial,Break and Enter,-79.4491426619532,43.6660242889734
18,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Assault,-79.4415689280603,43.6724124855966
1,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Auto Theft,-79.5310963432115,43.6659307012133
20,Schools During Un-Supervised Activity,Educational,Assault,-79.3612488424787,43.6574616804348
15,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.4845441496896,43.6213644433939
8,Ttc Subway Station,Transit,Assault,-79.3791313378142,43.6459808612379
20,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Robbery,-79.1928514657457,43.7612235625488
10,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Assault,-79.5596852617755,43.7527944317895
0,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Assault,-79.4512470584255,43.6657401373907
11,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Assault,-79.2267906694501,43.7300167417828
13,Bar / Restaurant,Commercial,Assault,-79.4119888158162,43.7656511044652
20,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,Robbery,-79.3988655491275,43.7090815302548
18,Schools During Supervised Activity,Educational,Robbery,-79.4353951601825,43.6663915430298
20,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,Assault,-79.3809227673582,43.6563225842995
14,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.3193211750718,43.6795713808245
13,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Assault,-79.3800830957388,43.6559028106166
16,"Open Areas (Lakes, Parks, Rivers)",Outside,Assault,-79.3735615494499,43.6609365152246
20,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,Assault,-79.3809227673582,43.6563225842995
21,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Assault,-79.2882602545578,43.7832806843452
0,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Assault,-79.1683092244497,43.775241030683
12,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.4497486073153,43.6944337417877
20,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Auto Theft,-79.4494695635728,43.7275808110579
21,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.2527694587459,43.7039473929273
18,Schools During Supervised Activity,Educational,Assault,-79.4353951601825,43.6663915430298
19,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.3776376174929,43.6687440453326
12,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Assault,-79.5093935568648,43.6579787572145
22,"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",Other,Assault,-79.3635515943776,43.7697707470996
21,"Apartment (Rooming House, Condo)",Apartment,Robbery,-79.3641621420805,43.7605177054404
11,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Break and Enter,-79.482359658855,43.696603994051
16,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Auto Theft,-79.6107696477984,43.7378352097936
15,Schools During Supervised Activity,Educational,Assault,-79.5416050896896,43.7482274440751
11,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,Assault,-79.1958427705729,43.7904602220101
19,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,Assault,-79.526414873531,43.746731961742
12,"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",Other,Theft Over,-79.3204045946854,43.7758825462129
9,"Construction Site (Warehouse, Trailer, Shed)",Commercial,Assault,-79.3694704172736,43.6509954155331
9,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Assault,-79.3522355274491,43.658326144718
4,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,Break and Enter,-79.3103152842647,43.7218313812927
3,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Assault,-79.3976434307559,43.6449484129266
17,Bar / Restaurant,Commercial,Assault,-79.2591698455305,43.7784380272832
17,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.2189101788808,43.7431758890719
23,Ttc Street Car,Transit,Assault,-79.3993119651501,43.6560959115163
18,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Auto Theft,0,0
21,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Auto Theft,-79.3649985367873,43.6569376471034
8,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Auto Theft,-79.5542694521621,43.7329473981834
19,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Auto Theft,-79.5883158190954,43.6787150120529
22,"Open Areas (Lakes, Parks, Rivers)",Outside,Robbery,-79.2168341462044,43.7467172764954
13,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.1546038186333,43.7839690685944
3,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.3759606422905,43.6426515818708
3,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Assault,-79.3976434307559,43.6449484129266
12,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Theft Over,-79.4172144209793,43.6638278895133
2,Ttc Subway Station,Transit,Assault,-79.4159176433225,43.6836276525944
17,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Auto Theft,-79.603911553626,43.7436341854836
15,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,Assault,-79.3127754374242,43.6856787420454
16,Schools During Supervised Activity,Educational,Assault,-79.5299024031034,43.5943071440856
21,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Auto Theft,-79.5896978356999,43.6901905269397
16,"Construction Site (Warehouse, Trailer, Shed)",Commercial,Break and Enter,-79.3463436590272,43.6500781185099
8,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.5056777535749,43.6911749555636
11,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Assault,-79.5161975699883,43.7001519748185
11,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Assault,-79.5517085053972,43.6789308641447
16,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.5401287972051,43.7417877908402
11,Ttc Subway Train,Transit,Assault,-79.5117421709515,43.6482454036863
20,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,Robbery,-79.3988655491275,43.7090815302548
17,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.3728278545934,43.6692384602317
19,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Auto Theft,-79.4857541794806,43.7465159318857
12,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Auto Theft,-79.5416050896896,43.7482274440751
22,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Auto Theft,-79.5037515036235,43.7557199554133
0,"Dealership (Car, Motorcycle, Marine, Trailer, Etc.)",Commercial,Auto Theft,-79.1887824264606,43.8011181238579
20,Schools During Un-Supervised Activity,Educational,Assault,-79.3968256415928,43.7070529901602
18,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Auto Theft,-79.2696585169829,43.7044415368819
8,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Assault,-79.5269023165285,43.7553063584339
3,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.3491215323315,43.7827616849436
8,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Assault,-79.5269023165285,43.7553063584339
12,"Dealership (Car, Motorcycle, Marine, Trailer, Etc.)",Commercial,Auto Theft,-79.2812349137766,43.7292513088668
14,Unknown,Other,Theft Over,-79.5314170156135,43.8257327938636
21,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.5618456590831,43.6411128879585
21,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,Assault,-79.3778514857197,43.6582049033855
15,Retirement Home,Other,Assault,-79.2049723490538,43.782595134788
23,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.3938939289787,43.7105845883768
5,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Auto Theft,-79.2644837709474,43.7240875015049
14,Schools During Supervised Activity,Educational,Assault,-79.4751783472057,43.6576262299301
21,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Theft Over,-79.3930775050503,43.6707471618785
23,Ttc Subway Station,Transit,Assault,-79.3809227673582,43.6563225842995
23,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Assault,-79.2252288347736,43.7470431841028
12,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Auto Theft,-79.3598214107523,43.7145978219767
22,"Construction Site (Warehouse, Trailer, Shed)",Commercial,Break and Enter,-79.3275804266079,43.7945421699445
22,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,Break and Enter,-79.4178198367397,43.7889716755476
5,Homeless Shelter / Mission,Other,Assault,-79.2827180429544,43.7778723206886
0,Bar / Restaurant,Commercial,Theft Over,-79.4182769130486,43.7288943791733
4,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Auto Theft,-79.422896450784,43.6975021322053
4,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Auto Theft,-79.4219372434742,43.7440725824883
10,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Auto Theft,-79.3079037371798,43.7787271534664
21,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Auto Theft,-79.4053757401814,43.7115520799909
23,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Auto Theft,-79.4357629584633,43.6899092630308
21,Bar / Restaurant,Commercial,Auto Theft,-79.3618145098316,43.706112305326
13,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,Theft Over,-79.3377533393554,43.6516432348788
17,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Auto Theft,-79.5568998425087,43.6101198168381
17,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Assault,-79.2999476580291,43.7212935230989
17,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Assault,-79.2999476580291,43.7212935230989
12,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.4497486073153,43.6944337417877
17,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Assault,-79.2999476580291,43.7212935230989
8,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Assault,-79.3654355665203,43.7086008396037
8,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Assault,-79.3994604417641,43.6584959671768
23,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Assault,-79.2749315267385,43.7494918277024
21,"Open Areas (Lakes, Parks, Rivers)",Outside,Assault,-79.4189955927881,43.6622332816236
21,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Auto Theft,-79.422065531529,43.7783149886084
8,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Auto Theft,-79.4182769130486,43.7288943791733
0,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Assault,-79.4512470584255,43.6657401373907
19,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Auto Theft,-79.2924934700667,43.8091597755617
22,"Private Property Structure (Pool, Shed, Detached Garage)",Other,Auto Theft,-79.436863285307,43.7870725145165
17,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Auto Theft,-79.4369886563877,43.7556854478062
21,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,Assault,-79.3778514857197,43.6582049033855
21,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,Assault,-79.3778514857197,43.6582049033855
23,"Apartment (Rooming House, Condo)",Apartment,Break and Enter,-79.5225208843336,43.771236255037
17,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,Theft Over,-79.4655082066833,43.730925845212
9,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,Break and Enter,-79.2753275977612,43.7237132678951
17,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,Break and Enter,-79.4314253744337,43.7266167206989
17,"Construction Site (Warehouse, Trailer, Shed)",Commercial,Break and Enter,-79.2552888506679,43.7886240406486
19,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Assault,-79.5088959264935,43.6015316594385
3,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Auto Theft,-79.2760469763623,43.7859220858766
22,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.4165880636087,43.6655788977871
12,Schools During Supervised Activity,Educational,Assault,-79.2240530259325,43.7556730300707
4,"Dealership (Car, Motorcycle, Marine, Trailer, Etc.)",Commercial,Auto Theft,-79.4946456853668,43.7777118510311
6,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Theft Over,-79.3976410978245,43.6518707714408
